STATEFP,PLACEFP,PLACENS,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,STATE_NAME,LSAD,ALAND,AWATER,full_fips
17,55249,02395302,1600000US1755249,1755249,O'Fallon,O'Fallon city,IL,Illinois,25,40387535,287366,1755249
17,32018,02398219,1600000US1732018,1732018,Gurnee,Gurnee village,IL,Illinois,47,34987907,195676,1732018
17,04845,02394118,1600000US1704845,1704845,Belleville,Belleville city,IL,Illinois,25,60143944,671535,1704845
17,22697,02394626,1600000US1722697,1722697,Edwardsville,Edwardsville city,IL,Illinois,25,51310180,1576509,1722697
17,52584,02399470,1600000US1752584,1752584,New Lenox,New Lenox village,IL,Illinois,47,40734587,73315,1752584
17,14000,00428803,1600000US1714000,1714000,Chicago,Chicago city,IL,Illinois,25,589818403,17621589,1714000
17,65000,02396405,1600000US1765000,1765000,Rockford,Rockford city,IL,Illinois,25,168110854,2628722,1765000
17,49867,02395365,1600000US1749867,1749867,Moline,Moline city,IL,Illinois,25,43391065,435672,1749867
17,72000,02395940,1600000US1772000,1772000,Springfield,Springfield city,IL,Illinois,25,158509830,16321385,1772000
17,22164,02394604,1600000US1722164,1722164,East Peoria,East Peoria city,IL,Illinois,25,52864114,5223959,1722164
17,06613,02394197,1600000US1706613,1706613,Bloomington,Bloomington city,IL,Illinois,25,70238720,320485,1706613
17,18563,02393715,1600000US1718563,1718563,Danville,Danville city,IL,Illinois,25,46246345,341399,1718563
17,30926,02394961,1600000US1730926,1730926,Granite City,Granite City city,IL,Illinois,25,49275294,4048185,1730926
17,66703,02396476,1600000US1766703,1766703,St. Charles,St. Charles city,IL,Illinois,25,37319156,1554009,1766703
17,79293,02397222,1600000US1779293,1779293,Waukegan,Waukegan city,IL,Illinois,25,62748763,641310,1779293
17,83245,02399735,1600000US1783245,1783245,Woodridge,Woodridge village,IL,Illinois,47,24944290,414346,1783245
17,04013,02398041,1600000US1704013,1704013,Bartlett,Bartlett village,IL,Illinois,47,40729614,502693,1704013
17,11332,02397559,1600000US1711332,1711332,Carol Stream,Carol Stream village,IL,Illinois,47,23621004,820365,1711332
17,57225,02399608,1600000US1757225,1757225,Palatine,Palatine village,IL,Illinois,47,36555172,420549,1757225
17,45726,02399215,1600000US1745726,1745726,Machesney Park,Machesney Park village,IL,Illinois,47,32854483,888301,1745726
17,77005,02397097,1600000US1777005,1777005,Urbana,Urbana city,IL,Illinois,25,30640577,186870,1777005
17,23256,02398803,1600000US1723256,1723256,Elk Grove Village,Elk Grove Village village,IL,Illinois,47,30051300,148517,1723256
17,16691,02393651,1600000US1716691,1716691,Country Club Hills,Country Club Hills city,IL,Illinois,25,12872726,43099,1716691
17,01114,02393935,1600000US1701114,1701114,Alton,Alton city,IL,Illinois,25,40612622,3314433,1701114
17,28872,02394875,1600000US1728872,1728872,Geneva,Geneva city,IL,Illinois,25,25810727,616243,1728872
17,56926,02396106,1600000US1756926,1756926,Ottawa,Ottawa city,IL,Illinois,25,37962714,2225899,1756926
17,38934,02395489,1600000US1738934,1738934,Kankakee,Kankakee city,IL,Illinois,25,38997671,1237094,1738934
17,09642,02393465,1600000US1709642,1709642,Burbank,Burbank city,IL,Illinois,25,10799706,0,1709642
17,70720,02399846,1600000US1770720,1770720,South Elgin,South Elgin village,IL,Illinois,47,18285806,520486,1770720
17,35879,02398537,1600000US1735879,1735879,Homewood,Homewood village,IL,Illinois,47,13509051,122555,1735879
17,24582,02394709,1600000US1724582,1724582,Evanston,Evanston city,IL,Illinois,25,20148775,57390,1724582
17,35411,02398519,1600000US1735411,1735411,Hoffman Estates,Hoffman Estates village,IL,Illinois,47,54558610,466419,1735411
17,38570,02395477,1600000US1738570,1738570,Joliet,Joliet city,IL,Illinois,25,168563411,1919682,1738570
17,23724,02398817,1600000US1723724,1723724,Elmwood Park,Elmwood Park village,IL,Illinois,47,4942717,0,1723724
17,14351,02396647,1600000US1714351,1714351,Cicero,Cicero town,IL,Illinois,43,15190398,0,1714351
17,34722,02394377,1600000US1734722,1734722,Highland Park,Highland Park city,IL,Illinois,25,31706988,84688,1734722
17,03012,02394031,1600000US1703012,1703012,Aurora,Aurora city,IL,Illinois,25,116469137,2445343,1703012
17,06587,02398138,1600000US1706587,1706587,Bloomingdale,Bloomingdale village,IL,Illinois,47,17523114,675988,1706587
17,27884,02394821,1600000US1727884,1727884,Freeport,Freeport city,IL,Illinois,25,30772314,20738,1727884
17,80060,02397264,1600000US1780060,1780060,West Chicago,West Chicago city,IL,Illinois,25,39824636,889646,1780060
17,17458,02393670,1600000US1717458,1717458,Crest Hill,Crest Hill city,IL,Illinois,25,23416935,369537,1717458
17,18628,02393720,1600000US1718628,1718628,Darien,Darien city,IL,Illinois,25,15981852,290384,1718628
17,48242,02399308,1600000US1748242,1748242,Melrose Park,Melrose Park village,IL,Illinois,47,11274888,0,1748242
17,65078,02396400,1600000US1765078,1765078,Rock Island,Rock Island city,IL,Illinois,25,43696195,526367,1765078
17,65442,02399114,1600000US1765442,1765442,Romeoville,Romeoville village,IL,Illinois,47,49545397,2665487,1765442
17,07133,02398147,1600000US1707133,1707133,Bolingbrook,Bolingbrook village,IL,Illinois,47,64535851,536273,1707133
17,44225,02395740,1600000US1744225,1744225,Lockport,Lockport city,IL,Illinois,25,29903100,103072,1744225
17,56640,02399586,1600000US1756640,1756640,Orland Park,Orland Park village,IL,Illinois,47,57052920,739368,1756640
17,57732,02399622,1600000US1757732,1757732,Park Forest,Park Forest village,IL,Illinois,47,12849742,0,1757732
17,50218,02399387,1600000US1750218,1750218,Montgomery,Montgomery village,IL,Illinois,47,24083565,638491,1750218
17,84038,02397394,1600000US1784038,1784038,Yorkville,Yorkville city,IL,Illinois,25,51790740,254078,1784038
17,41742,02398386,1600000US1741742,1741742,Lake Zurich,Lake Zurich village,IL,Illinois,47,17939108,1054980,1741742
17,43250,02398436,1600000US1743250,1743250,Libertyville,Libertyville village,IL,Illinois,47,22812230,903687,1743250
17,53559,02395253,1600000US1753559,1753559,North Chicago,North Chicago city,IL,Illinois,25,20707793,51329,1753559
17,83349,02397372,1600000US1783349,1783349,Woodstock,Woodstock city,IL,Illinois,25,34154680,0,1783349
17,84220,02397402,1600000US1784220,1784220,Zion,Zion city,IL,Illinois,25,25720295,1830,1784220
17,18823,02394481,1600000US1718823,1718823,Decatur,Decatur city,IL,Illinois,25,111095474,12131064,1718823
17,10487,02393502,1600000US1710487,1710487,Calumet City,Calumet City city,IL,Illinois,25,18642445,322264,1710487
17,19642,02394524,1600000US1719642,1719642,Des Plaines,Des Plaines city,IL,Illinois,25,36876383,378798,1719642
17,29938,02398977,1600000US1729938,1729938,Glenview,Glenview village,IL,Illinois,47,36262907,109657,1729938
17,04078,02394077,1600000US1704078,1704078,Batavia,Batavia city,IL,Illinois,25,27583266,480928,1704078
17,09447,02397490,1600000US1709447,1709447,Buffalo Grove,Buffalo Grove village,IL,Illinois,47,24768563,43278,1709447
17,32746,02398244,1600000US1732746,1732746,Hanover Park,Hanover Park village,IL,Illinois,47,16632988,266698,1732746
17,42028,02398395,1600000US1742028,1742028,Lansing,Lansing village,IL,Illinois,47,19327056,148891,1742028
17,53000,02399498,1600000US1753000,1753000,Niles,Niles village,IL,Illinois,47,15146477,0,1753000
17,53481,02399526,1600000US1753481,1753481,Northbrook,Northbrook village,IL,Illinois,47,34292021,169102,1753481
17,54820,02399538,1600000US1754820,1754820,Oak Lawn,Oak Lawn village,IL,Illinois,47,22198232,0,1754820
17,54885,02399539,1600000US1754885,1754885,Oak Park,Oak Park village,IL,Illinois,47,12172451,0,1754885
17,57394,02396134,1600000US1757394,1757394,Palos Hills,Palos Hills city,IL,Illinois,25,10997852,113870,1757394
17,57875,02396148,1600000US1757875,1757875,Park Ridge,Park Ridge city,IL,Illinois,25,18356570,121232,1757875
17,65806,02399122,1600000US1765806,1765806,Roselle,Roselle village,IL,Illinois,47,14321431,195712,1765806
17,70122,02399827,1600000US1770122,1770122,Skokie,Skokie village,IL,Illinois,47,26065816,0,1770122
17,70850,02399849,1600000US1770850,1770850,South Holland,South Holland village,IL,Illinois,47,18740904,40377,1770850
17,00243,02397911,1600000US1700243,1700243,Addison,Addison village,IL,Illinois,47,25456164,442003,1700243
17,29730,02398974,1600000US1729730,1729730,Glendale Heights,Glendale Heights village,IL,Illinois,47,13946771,364728,1729730
17,81048,02397294,1600000US1781048,1781048,Wheaton,Wheaton city,IL,Illinois,25,29312492,433148,1781048
17,00685,02397931,1600000US1700685,1700685,Algonquin,Algonquin village,IL,Illinois,47,31407079,523830,1700685
17,15599,02393598,1600000US1715599,1715599,Collinsville,Collinsville city,IL,Illinois,25,39051191,481202,1715599
17,62367,02396301,1600000US1762367,1762367,Quincy,Quincy city,IL,Illinois,25,40830623,109191,1762367
17,41183,02398378,1600000US1741183,1741183,Lake in the Hills,Lake in the Hills village,IL,Illinois,47,26426075,607007,1741183
17,53234,02396818,1600000US1753234,1753234,Normal,Normal town,IL,Illinois,43,46469685,226141,1753234
17,51349,02399428,1600000US1751349,1751349,Mundelein,Mundelein village,IL,Illinois,47,24829130,1049503,1751349
17,81087,02400161,1600000US1781087,1781087,Wheeling,Wheeling village,IL,Illinois,47,22460743,150683,1781087
17,29756,02398972,1600000US1729756,1729756,Glen Ellyn,Glen Ellyn village,IL,Illinois,47,17742135,416475,1729756
17,05573,02394154,1600000US1705573,1705573,Berwyn,Berwyn city,IL,Illinois,25,10112500,0,1705573
17,73157,02399920,1600000US1773157,1773157,Streamwood,Streamwood village,IL,Illinois,47,20197373,86802,1773157
17,20292,02398734,1600000US1720292,1720292,Dolton,Dolton village,IL,Illinois,47,11837952,304312,1720292
17,77694,02400063,1600000US1777694,1777694,Vernon Hills,Vernon Hills village,IL,Illinois,47,20048959,528344,1777694
17,11163,02393739,1600000US1711163,1711163,Carbondale,Carbondale city,IL,Illinois,25,45056868,1127424,1711163
17,47774,02399280,1600000US1747774,1747774,Maywood,Maywood village,IL,Illinois,47,7038039,0,1747774
17,23074,02394641,1600000US1723074,1723074,Elgin,Elgin city,IL,Illinois,25,98488543,1485141,1723074
17,31121,02398198,1600000US1731121,1731121,Grayslake,Grayslake village,IL,Illinois,47,28232329,581969,1731121
17,44407,02398468,1600000US1744407,1744407,Lombard,Lombard village,IL,Illinois,47,26470879,481011,1744407
17,35835,02398535,1600000US1735835,1735835,Homer Glen,Homer Glen village,IL,Illinois,47,57304287,102627,1735835
17,12385,02393796,1600000US1712385,1712385,Champaign,Champaign city,IL,Illinois,25,59543843,374535,1712385
17,14026,02393512,1600000US1714026,1714026,Chicago Heights,Chicago Heights city,IL,Illinois,25,26631724,33941,1714026
17,68003,02399769,1600000US1768003,1768003,Schaumburg,Schaumburg village,IL,Illinois,47,50106453,309252,1768003
17,82075,02399704,1600000US1782075,1782075,Wilmette,Wilmette village,IL,Illinois,47,13993097,23599,1782075
17,20591,02398745,1600000US1720591,1720591,Downers Grove,Downers Grove village,IL,Illinois,47,37936230,387144,1720591
17,43939,02398450,1600000US1743939,1743939,Lisle,Lisle village,IL,Illinois,47,17877372,468327,1743939
17,80645,02400153,1600000US1780645,1780645,Westmont,Westmont village,IL,Illinois,47,12960474,271102,1780645
17,05092,02394127,1600000US1705092,1705092,Belvidere,Belvidere city,IL,Illinois,25,31245795,611765,1705092
17,65338,02396420,1600000US1765338,1765338,Rolling Meadows,Rolling Meadows city,IL,Illinois,25,14544924,16606,1765338
17,56887,02399593,1600000US1756887,1756887,Oswego,Oswego village,IL,Illinois,47,38559488,375136,1756887
17,58447,02396172,1600000US1758447,1758447,Pekin,Pekin city,IL,Illinois,25,40714104,2197194,1758447
17,50647,02399403,1600000US1750647,1750647,Morton Grove,Morton Grove village,IL,Illinois,47,13178266,0,1750647
17,54638,02395281,1600000US1754638,1754638,Oak Forest,Oak Forest city,IL,Illinois,25,15595323,123156,1754638
17,27624,02398915,1600000US1727624,1727624,Frankfort,Frankfort village,IL,Illinois,47,40907398,0,1727624
17,60287,02399684,1600000US1760287,1760287,Plainfield,Plainfield village,IL,Illinois,47,64002781,2676774,1760287
17,02154,02397986,1600000US1702154,1702154,Arlington Heights,Arlington Heights village,IL,Illinois,47,43007561,79089,1702154
17,51622,02395147,1600000US1751622,1751622,Naperville,Naperville city,IL,Illinois,25,101260215,1516459,1751622
17,11358,02397560,1600000US1711358,1711358,Carpentersville,Carpentersville village,IL,Illinois,47,20417780,538400,1711358
17,22073,02394602,1600000US1722073,1722073,East Moline,East Moline city,IL,Illinois,25,37804605,0,1722073
17,66040,02399132,1600000US1766040,1766040,Round Lake Beach,Round Lake Beach village,IL,Illinois,47,13065032,410397,1766040
17,75484,02399987,1600000US1775484,1775484,Tinley Park,Tinley Park village,IL,Illinois,47,41751224,30829,1775484
17,19161,02394494,1600000US1719161,1719161,DeKalb,DeKalb city,IL,Illinois,25,43905026,428966,1719161
17,45031,02395774,1600000US1745031,1745031,Loves Park,Loves Park city,IL,Illinois,25,42282258,1371312,1745031
17,23620,02394673,1600000US1723620,1723620,Elmhurst,Elmhurst city,IL,Illinois,25,26465542,154716,1723620
17,36750,02398562,1600000US1736750,1736750,Huntley,Huntley village,IL,Illinois,47,37008907,163256,1736750
17,51089,02399416,1600000US1751089,1751089,Mount Prospect,Mount Prospect village,IL,Illinois,47,27762204,99694,1751089
17,41105,02395590,1600000US1741105,1741105,Lake Forest,Lake Forest city,IL,Illinois,25,44548949,170854,1741105
17,77993,02400070,1600000US1777993,1777993,Villa Park,Villa Park village,IL,Illinois,47,12231313,116069,1777993
18,14734,02393609,1600000US1814734,1814734,Columbus,Columbus city,IN,Indiana,25,73588403,877738,1814734
18,69318,02395864,1600000US1869318,1869318,Shelbyville,Shelbyville city,IN,Indiana,25,32498435,690671,1869318
18,02908,02396582,1600000US1802908,1802908,Avon,Avon town,IN,Indiana,43,48558285,389589,1802908
18,36003,02395424,1600000US1836003,1836003,Indianapolis city (balance),Indianapolis city (balance),IN,Indiana,00,936640759,16304624,1836003
18,82700,02397735,1600000US1882700,1882700,Westfield,Westfield city,IN,Indiana,25,82567826,573223,1882700
18,38358,02395463,1600000US1838358,1838358,Jeffersonville,Jeffersonville city,IN,Indiana,25,88257935,712876,1838358
18,49932,02395354,1600000US1849932,1849932,Mishawaka,Mishawaka city,IN,Indiana,25,46352903,903400,1849932
18,68832,02395850,1600000US1868832,1868832,Seymour,Seymour city,IN,Indiana,25,31422740,12100,1868832
18,25450,02394808,1600000US1825450,1825450,Franklin,Franklin city,IN,Indiana,25,38184902,0,1825450
18,12934,02396649,1600000US1812934,1812934,Clarksville,Clarksville town,IN,Indiana,43,26010719,510510,1812934
18,46908,02395009,1600000US1846908,1846908,Marion,Marion city,IN,Indiana,25,40610501,206410,1846908
18,86372,02397761,1600000US1886372,1886372,Zionsville,Zionsville town,IN,Indiana,43,174087545,321293,1886372
18,48528,02396754,1600000US1848528,1848528,Merrillville,Merrillville town,IN,Indiana,43,86083502,123414,1848528
18,01468,02393952,1600000US1801468,1801468,Anderson,Anderson city,IN,Indiana,25,107739225,287777,1801468
18,27000,02394863,1600000US1827000,1827000,Gary,Gary city,IN,Indiana,25,129153710,1893789,1827000
18,48798,02395110,1600000US1848798,1848798,Michigan City,Michigan City city,IN,Indiana,25,52852820,479664,1848798
18,51876,02395138,1600000US1851876,1851876,Muncie,Muncie city,IN,Indiana,25,70975434,510222,1851876
18,05860,02394196,1600000US1805860,1805860,Bloomington,Bloomington city,IN,Indiana,25,60216843,476982,1805860
18,42246,02395570,1600000US1842246,1842246,La Porte,La Porte city,IN,Indiana,25,30876566,1967609,1842246
18,19486,02394597,1600000US1819486,1819486,East Chicago,East Chicago city,IN,Indiana,25,36578360,1918520,1819486
18,31000,02394280,1600000US1831000,1831000,Hammond,Hammond city,IN,Indiana,25,58863858,2812038,1831000
18,34114,02394393,1600000US1834114,1834114,Hobart,Hobart city,IN,Indiana,25,67835461,970740,1834114
18,61092,02396254,1600000US1861092,1861092,Portage,Portage city,IN,Indiana,25,66173082,5428511,1861092
18,78326,02397114,1600000US1878326,1878326,Valparaiso,Valparaiso city,IN,Indiana,25,42383771,124950,1878326
18,08416,02396611,1600000US1808416,1808416,Brownsburg,Brownsburg town,IN,Indiana,43,42134448,220719,1808416
18,54180,02395240,1600000US1854180,1854180,Noblesville,Noblesville city,IN,Indiana,25,89083209,3687430,1854180
18,40392,02395560,1600000US1840392,1840392,Kokomo,Kokomo city,IN,Indiana,25,94996838,287971,1840392
18,42426,02395647,1600000US1842426,1842426,Lawrence,Lawrence city,IN,Indiana,25,52182051,252668,1842426
18,64260,02396366,1600000US1864260,1864260,Richmond,Richmond city,IN,Indiana,25,62171977,392124,1864260
18,10342,02393750,1600000US1810342,1810342,Carmel,Carmel city,IN,Indiana,25,127132916,2802633,1810342
18,33466,02396994,1600000US1833466,1833466,Highland,Highland town,IN,Indiana,43,17968539,95626,1833466
18,25000,02394798,1600000US1825000,1825000,Fort Wayne,Fort Wayne city,IN,Indiana,25,286894391,562614,1825000
18,68220,02396907,1600000US1868220,1868220,Schererville,Schererville town,IN,Indiana,43,39145709,85138,1868220
18,52326,02395181,1600000US1852326,1852326,New Albany,New Albany city,IN,Indiana,25,39985053,451594,1852326
18,40788,02395583,1600000US1840788,1840788,Lafayette,Lafayette city,IN,Indiana,25,76089061,325013,1840788
18,29520,02394986,1600000US1829520,1829520,Greenfield,Greenfield city,IN,Indiana,25,35118134,377141,1829520
18,29898,02394244,1600000US1829898,1829898,Greenwood,Greenwood city,IN,Indiana,25,72277717,1883,1829898
18,22000,02394710,1600000US1822000,1822000,Evansville,Evansville city,IN,Indiana,25,122648922,1280018,1822000
18,82862,02397268,1600000US1882862,1882862,West Lafayette,West Lafayette city,IN,Indiana,25,35199181,595887,1882862
18,75428,02396042,1600000US1875428,1875428,Terre Haute,Terre Haute city,IN,Indiana,25,90061110,1010104,1875428
18,16138,02393682,1600000US1816138,1816138,Crown Point,Crown Point city,IN,Indiana,25,46438003,137715,1816138
18,51912,02396794,1600000US1851912,1851912,Munster,Munster town,IN,Indiana,43,19508019,240327,1851912
18,71000,02395913,1600000US1871000,1871000,South Bend,South Bend city,IN,Indiana,25,108716788,1104620,1871000
18,28386,02394935,1600000US1828386,1828386,Goshen,Goshen city,IN,Indiana,25,45519956,981286,1828386
18,23278,02396939,1600000US1823278,1823278,Fishers,Fishers city,IN,Indiana,25,92366709,5790166,1823278
18,60246,02396859,1600000US1860246,1860246,Plainfield,Plainfield town,IN,Indiana,43,67327229,327979,1860246
18,28800,02393023,1600000US1828800,1828800,Granger,Granger CDP,IN,Indiana,57,63920492,5956,1828800
18,20728,02394653,1600000US1820728,1820728,Elkhart,Elkhart city,IN,Indiana,25,71245300,2495562,1820728
